Query,Time,Value,Unit
"name=""hillary clinton"" AND channel=""CNN""",2011-06-21,138.12900000000002,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-06-22,39.03,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-06-23,201.162,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-06-24,69.06,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-06-27,111.099,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-06-28,24.021,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-06-30,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-07-01,21.009,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-07-02,21.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-07-11,165.144,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-07-12,93.057,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-07-13,33.031,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-07-15,69.033,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-07-16,38.389,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-07-20,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-07-25,51.033,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-07-31,12.009,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-08-02,21.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-08-04,27.009,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-08-05,21.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-08-10,18.015,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-08-11,123.102,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-08-12,114.102,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-08-15,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-08-16,30.015,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-08-18,585.5129999999999,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-08-19,27.021,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-08-25,21.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-08-28,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-08-29,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-01,18.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-03,15.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-04,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-08,27.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-09,332.407,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-13,156.13799999999998,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-16,12.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-18,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-19,6.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-20,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-23,24.009,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-24,18.015,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-25,30.018,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-27,12,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-28,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-29,45.024,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-09-30,12.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-10-03,27.021,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-10-04,15.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-10-10,12.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-10-11,24,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-10-12,153.12100000000004,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-10-13,12.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-10-18,30.009,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-10-19,12.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-10-20,87.06,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-10-21,12.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-10-23,1056.906,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-10-24,51.027,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-10-25,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-10-27,93.063,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-10-28,60.03,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-11-01,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-11-09,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-11-12,6.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-11-14,24.015,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-11-15,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-11-18,147.09699999999998,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-11-19,9.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-11-20,24.009,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-11-22,9.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-11-25,12,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-11-26,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-11-27,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-11-30,30.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-01,18.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-02,15.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-03,12.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-04,12.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-06,9.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-07,21.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-08,30.018,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-09,27.009,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-10,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-12,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-20,63.051,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-23,15,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-24,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-27,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-28,9.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-29,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-30,12,seconds
"name=""hillary clinton"" AND channel=""CNN""",2011-12-31,9.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-01-01,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-01-03,9.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-01-09,117.087,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-01-11,57.042,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-01-12,54.021,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-01-13,39.027,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-01-18,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-01-22,21.015,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-01-24,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-01-25,66.027,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-01-26,54.036,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-01-27,15.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-01-31,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-02-01,54.042,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-02-15,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-02-16,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-02-17,9.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-02-21,21.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-02-22,23.945,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-02-23,21.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-02-24,75.033,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-02-25,58.132000000000005,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-02-26,526.822,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-02-27,266.83799999999997,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-02-28,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-02-29,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-02,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-04,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-07,27.018,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-08,33.021,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-12,51.024,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-14,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-15,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-20,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-21,42.033,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-23,15.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-24,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-25,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-26,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-27,33.024,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-28,18.015,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-03-29,6.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-04-01,200.086,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-04-02,30.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-04-04,24.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-04-05,12.009,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-04-09,36.024,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-04-11,51.009,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-04-12,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-04-17,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-04-18,319.233,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-04-19,366.281,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-04-21,630.466,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-04-25,27.018,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-04-28,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-04-30,117.075,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-01,15.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-02,96.066,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-03,39.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-04,257.098,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-05,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-06,30.015,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-07,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-08,417.3420000000001,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-09,12.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-10,36.03,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-12,33.027,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-13,15.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-17,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-22,9.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-24,18.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-25,9.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-26,12.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-05-31,12,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-01,21.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-02,9.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-03,12.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-04,30.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-05,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-06,9.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-07,27.018,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-08,30.009,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-12,147.12,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-13,195.147,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-14,108.087,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-16,6.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-21,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-24,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-25,15.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-27,18.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-28,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-29,27.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-06-30,60.034,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-01,141.11700000000002,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-02,72.051,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-03,48.03,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-04,9.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-06,90.054,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-07,30.009,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-08,30.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-09,39.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-10,54.03,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-11,15.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-12,12.009,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-13,24.015,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-14,90.051,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-15,42.024,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-16,72.027,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-17,42.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-18,54.021,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-19,45.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-20,21.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-23,60.042,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-24,60.051,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-25,9.006,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-30,9.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-07-31,36.015,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-01,18.009,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-02,27.009,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-03,15.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-04,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-07,21.015,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-08,9,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-10,24.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-11,22.201,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-12,12.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-14,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-16,9.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-18,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-19,6,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-22,6.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-23,21.009,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-08-27,3,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-03,102.042,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-04,84.036,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-05,168.114,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-06,108.081,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-07,9.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-08,21.012,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-09,69.036,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-10,87.80000000000001,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-12,1104.961,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-13,627.525,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-14,1489.3419999999999,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-15,531.378,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-16,215.13400000000001,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-17,42.033,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-18,123.108,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-19,6.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-20,87.054,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-21,198.123,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-22,18.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-23,81.051,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-24,501.418,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-25,114.093,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-26,102.06,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-27,126.078,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-28,18.003,seconds
"name=""hillary clinton"" AND channel=""CNN""",2012-09-30,3,seconds
